 ######################################################################
 #Data for Case=          18
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
 # 9.99999975E-05   10001     10000  3.75000000E+00  3.88851095E+00  2.43352343E+00  4.05441345E-02  1.34744846E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  5.47289907E-02  1.59142130E+00
  5.48115424E-02  1.59145960E+00
  5.48941024E-02  1.59149777E+00
  5.49766707E-02  1.59153584E+00
  5.50592472E-02  1.59157380E+00
  5.51418319E-02  1.59161165E+00
  5.52244249E-02  1.59164938E+00
  5.53070262E-02  1.59168701E+00
  5.53896358E-02  1.59172452E+00
  5.54722536E-02  1.59176192E+00
  5.55548796E-02  1.59179921E+00
  5.56375139E-02  1.59183639E+00
  5.57201565E-02  1.59187346E+00
  5.58028074E-02  1.59191042E+00
  5.58854665E-02  1.59194726E+00
  5.59681339E-02  1.59198400E+00
  5.60508095E-02  1.59202062E+00
  5.61334935E-02  1.59205713E+00
  5.62161856E-02  1.59209353E+00
  5.62988861E-02  1.59212982E+00
  5.63815948E-02  1.59216599E+00
  5.64643118E-02  1.59220206E+00
  5.65470371E-02  1.59223801E+00
  5.66297706E-02  1.59227385E+00
  5.67125125E-02  1.59230958E+00
  5.67952626E-02  1.59234520E+00
  5.68780209E-02  1.59238070E+00
  5.69607876E-02  1.59241609E+00
  5.70435625E-02  1.59245137E+00
  5.71263457E-02  1.59248654E+00
  5.72091372E-02  1.59252160E+00
  5.72919369E-02  1.59255655E+00
  5.73747450E-02  1.59259138E+00
  5.74575613E-02  1.59262610E+00
  5.75403859E-02  1.59266071E+00
  5.76232188E-02  1.59269521E+00
  5.77060599E-02  1.59272959E+00
  5.77889094E-02  1.59276387E+00
  5.78717671E-02  1.59279803E+00
  5.79546332E-02  1.59283208E+00
  5.80375075E-02  1.59286601E+00
  5.81203901E-02  1.59289984E+00
  5.82032810E-02  1.59293355E+00
  5.82861801E-02  1.59296715E+00
  5.83690876E-02  1.59300063E+00
  5.84520034E-02  1.59303401E+00
  5.85349274E-02  1.59306727E+00
  5.86178598E-02  1.59310042E+00
  5.87008004E-02  1.59313345E+00
  5.87837493E-02  1.59316638E+00
  5.88667066E-02  1.59319919E+00
  5.89496721E-02  1.59323189E+00
  5.90326459E-02  1.59326447E+00
  5.91156280E-02  1.59329695E+00
  5.91986184E-02  1.59332931E+00
  5.92816172E-02  1.59336156E+00
  5.93646242E-02  1.59339369E+00
  5.94476395E-02  1.59342571E+00
  5.95306631E-02  1.59345762E+00
  5.96136950E-02  1.59348942E+00
  5.96967353E-02  1.59352110E+00
  5.97797838E-02  1.59355267E+00
  5.98628406E-02  1.59358413E+00
  5.99459058E-02  1.59361548E+00
  6.00289792E-02  1.59364671E+00
  6.01120610E-02  1.59367783E+00
  6.01951510E-02  1.59370883E+00
  6.02782494E-02  1.59373973E+00
  6.03613561E-02  1.59377050E+00
  6.04444711E-02  1.59380117E+00
  6.05275944E-02  1.59383172E+00
  6.06107260E-02  1.59386216E+00
  6.06938659E-02  1.59389249E+00
  6.07770142E-02  1.59392270E+00
  6.08601708E-02  1.59395280E+00
  6.09433356E-02  1.59398279E+00
  6.10265088E-02  1.59401266E+00
  6.11096904E-02  1.59404242E+00
  6.11928802E-02  1.59407207E+00
  6.12760783E-02  1.59410160E+00
  6.13592848E-02  1.59413102E+00
  6.14424996E-02  1.59416033E+00
  6.15257227E-02  1.59418952E+00
  6.16089542E-02  1.59421860E+00
  6.16921939E-02  1.59424756E+00
  6.17754420E-02  1.59427642E+00
  6.18586984E-02  1.59430515E+00
  6.19419632E-02  1.59433378E+00
  6.20252362E-02  1.59436229E+00
  6.21085176E-02  1.59439069E+00
  6.21918073E-02  1.59441897E+00
  6.22751054E-02  1.59444714E+00
  6.23584118E-02  1.59447519E+00
  6.24417265E-02  1.59450314E+00
  6.25250495E-02  1.59453096E+00
  6.26083809E-02  1.59455868E+00
  6.26917206E-02  1.59458628E+00
  6.27750686E-02  1.59461376E+00
  6.28584250E-02  1.59464114E+00
  6.29417897E-02  1.59466840E+00
  6.30251628E-02  1.59469554E+00
  6.31085442E-02  1.59472257E+00
  6.31919339E-02  1.59474949E+00
  6.32753320E-02  1.59477629E+00
  6.33587384E-02  1.59480298E+00
  6.34421531E-02  1.59482955E+00
  6.35255762E-02  1.59485601E+00
  6.36090077E-02  1.59488236E+00
  6.36924474E-02  1.59490859E+00
  6.37758956E-02  1.59493471E+00
  6.38593520E-02  1.59496071E+00
  6.39428168E-02  1.59498660E+00
  6.40262900E-02  1.59501237E+00
  6.41097715E-02  1.59503804E+00
  6.41932614E-02  1.59506358E+00
  6.42767596E-02  1.59508901E+00
  6.43602661E-02  1.59511433E+00
  6.44437810E-02  1.59513954E+00
  6.45273043E-02  1.59516462E+00
  6.46108359E-02  1.59518960E+00
  6.46943759E-02  1.59521446E+00
  6.47779242E-02  1.59523920E+00
  6.48614809E-02  1.59526383E+00
  6.49450459E-02  1.59528835E+00
  6.50286193E-02  1.59531275E+00
  6.51122010E-02  1.59533704E+00
  6.51957911E-02  1.59536121E+00
  6.52793896E-02  1.59538527E+00
  6.53629964E-02  1.59540922E+00
  6.54466116E-02  1.59543305E+00
  6.55302351E-02  1.59545676E+00
  6.56138671E-02  1.59548036E+00
  6.56975073E-02  1.59550385E+00
  6.57811560E-02  1.59552722E+00
  6.58648130E-02  1.59555047E+00
  6.59484783E-02  1.59557362E+00
  6.60321521E-02  1.59559664E+00
  6.61158342E-02  1.59561956E+00
  6.61995246E-02  1.59564235E+00
  6.62832235E-02  1.59566504E+00
  6.63669307E-02  1.59568760E+00
  6.64506463E-02  1.59571006E+00
  6.65343702E-02  1.59573239E+00
  6.66181026E-02  1.59575462E+00
  6.67018433E-02  1.59577673E+00
  6.67855923E-02  1.59579872E+00
  6.68693498E-02  1.59582060E+00
  6.69531156E-02  1.59584236E+00
  6.70368898E-02  1.59586401E+00
  6.71206724E-02  1.59588555E+00
  6.72044634E-02  1.59590696E+00
  6.72882627E-02  1.59592827E+00
  6.73720704E-02  1.59594946E+00
  6.74558865E-02  1.59597053E+00
  6.75397110E-02  1.59599149E+00
  6.76235439E-02  1.59601234E+00
  6.77073851E-02  1.59603306E+00
  6.77912348E-02  1.59605368E+00
  6.78750928E-02  1.59607418E+00
  6.79589592E-02  1.59609456E+00
  6.80428340E-02  1.59611483E+00
  6.81267172E-02  1.59613499E+00
  6.82106088E-02  1.59615502E+00
  6.82945087E-02  1.59617495E+00
  6.83784171E-02  1.59619476E+00
  6.84623338E-02  1.59621445E+00
  6.85462589E-02  1.59623403E+00
  6.86301925E-02  1.59625349E+00
  6.87141344E-02  1.59627284E+00
  6.87980847E-02  1.59629207E+00
  6.88820434E-02  1.59631119E+00
  6.89660105E-02  1.59633020E+00
  6.90499860E-02  1.59634908E+00
  6.91339699E-02  1.59636786E+00
  6.92179622E-02  1.59638651E+00
  6.93019629E-02  1.59640506E+00
  6.93859720E-02  1.59642348E+00
  6.94699895E-02  1.59644179E+00
  6.95540154E-02  1.59645999E+00
  6.96380497E-02  1.59647807E+00
  6.97220925E-02  1.59649604E+00
  6.98061436E-02  1.59651389E+00
  6.98902031E-02  1.59653162E+00
  6.99742710E-02  1.59654925E+00
  7.00583474E-02  1.59656675E+00
  7.01424321E-02  1.59658414E+00
  7.02265253E-02  1.59660141E+00
  7.03106268E-02  1.59661857E+00
  7.03947368E-02  1.59663562E+00
  7.04788552E-02  1.59665255E+00
  7.05629820E-02  1.59666936E+00
  7.06471172E-02  1.59668606E+00
  7.07312608E-02  1.59670264E+00
  7.08154128E-02  1.59671911E+00
  7.08995733E-02  1.59673546E+00
  7.09837422E-02  1.59675170E+00
  7.10679194E-02  1.59676782E+00
  7.11521052E-02  1.59678383E+00
  7.12362993E-02  1.59679972E+00
  7.13205018E-02  1.59681550E+00
  7.14047128E-02  1.59683116E+00
  7.14889322E-02  1.59684670E+00
  7.15731600E-02  1.59686213E+00
  7.16573962E-02  1.59687745E+00
  7.17416409E-02  1.59689265E+00
  7.18258940E-02  1.59690773E+00
  7.19101555E-02  1.59692270E+00
  7.19944254E-02  1.59693756E+00
  7.20787038E-02  1.59695230E+00
  7.21629905E-02  1.59696692E+00
  7.22472858E-02  1.59698143E+00
  7.23315894E-02  1.59699582E+00
  7.24159015E-02  1.59701010E+00
  7.25002220E-02  1.59702426E+00
  7.25845509E-02  1.59703831E+00
  7.26688883E-02  1.59705224E+00
  7.27532341E-02  1.59706606E+00
  7.28375884E-02  1.59707976E+00
  7.29219511E-02  1.59709335E+00
  7.30063222E-02  1.59710682E+00
  7.30907017E-02  1.59712017E+00
  7.31750897E-02  1.59713342E+00
  7.32594862E-02  1.59714654E+00
  7.33438910E-02  1.59715955E+00
  7.34283043E-02  1.59717245E+00
  7.35127261E-02  1.59718523E+00
  7.35971563E-02  1.59719789E+00
  7.36815949E-02  1.59721044E+00
  7.37660420E-02  1.59722288E+00
  7.38504976E-02  1.59723520E+00
  7.39349615E-02  1.59724740E+00
  7.40194340E-02  1.59725949E+00
  7.41039148E-02  1.59727147E+00
  7.41884042E-02  1.59728333E+00
  7.42729019E-02  1.59729507E+00
  7.43574081E-02  1.59730670E+00
  7.44419228E-02  1.59731822E+00
  7.45264459E-02  1.59732962E+00
  7.46109775E-02  1.59734090E+00
  7.46955175E-02  1.59735207E+00
  7.47800660E-02  1.59736312E+00
  7.48646230E-02  1.59737406E+00
  7.49491884E-02  1.59738489E+00
  7.50337622E-02  1.59739560E+00
  7.51183445E-02  1.59740619E+00
  7.52029353E-02  1.59741667E+00
  7.52875345E-02  1.59742704E+00
  7.53721422E-02  1.59743729E+00
  7.54567584E-02  1.59744742E+00
  7.55413830E-02  1.59745745E+00
  7.56260160E-02  1.59746735E+00
  7.57106576E-02  1.59747714E+00
  7.57953076E-02  1.59748682E+00
  7.58799660E-02  1.59749638E+00
  7.59646330E-02  1.59750583E+00
  7.60493084E-02  1.59751516E+00
  7.61339923E-02  1.59752438E+00
  7.62186846E-02  1.59753348E+00
  7.63033854E-02  1.59754247E+00
  7.63880947E-02  1.59755135E+00
  7.64728124E-02  1.59756010E+00
  7.65575386E-02  1.59756875E+00
  7.66422733E-02  1.59757728E+00
  7.67270165E-02  1.59758570E+00
  7.68117682E-02  1.59759400E+00
  7.68965283E-02  1.59760219E+00
  7.69812969E-02  1.59761026E+00
  7.70660739E-02  1.59761822E+00
  7.71508595E-02  1.59762606E+00
  7.72356535E-02  1.59763379E+00
  7.73204560E-02  1.59764141E+00
  7.74052670E-02  1.59764891E+00
  7.74900865E-02  1.59765629E+00
  7.75749145E-02  1.59766357E+00
  7.76597509E-02  1.59767073E+00
  7.77445958E-02  1.59767777E+00
  7.78294492E-02  1.59768470E+00
  7.79143111E-02  1.59769152E+00
  7.79991815E-02  1.59769822E+00
  7.80840604E-02  1.59770481E+00
  7.81689477E-02  1.59771128E+00
  7.82538436E-02  1.59771764E+00
  7.83387479E-02  1.59772389E+00
  7.84236607E-02  1.59773002E+00
  7.85085820E-02  1.59773604E+00
  7.85935118E-02  1.59774195E+00
  7.86784501E-02  1.59774774E+00
  7.87633969E-02  1.59775342E+00
  7.88483522E-02  1.59775898E+00
  7.89333160E-02  1.59776443E+00
  7.90182883E-02  1.59776977E+00
  7.91032691E-02  1.59777499E+00
  7.91882584E-02  1.59778010E+00
  7.92732561E-02  1.59778510E+00
  7.93582624E-02  1.59778998E+00
  7.94432772E-02  1.59779475E+00
  7.95283005E-02  1.59779941E+00
  7.96133323E-02  1.59780395E+00
  7.96983726E-02  1.59780838E+00
  7.97834214E-02  1.59781270E+00
  7.98684787E-02  1.59781690E+00
  7.99535445E-02  1.59782099E+00
  8.00386188E-02  1.59782497E+00
  8.01237016E-02  1.59782883E+00
  8.02087929E-02  1.59783258E+00
  8.02938928E-02  1.59783622E+00
  8.03790011E-02  1.59783975E+00
  8.04641180E-02  1.59784316E+00
  8.05492433E-02  1.59784646E+00
  8.06343772E-02  1.59784965E+00
  8.07195196E-02  1.59785272E+00
  8.08046705E-02  1.59785569E+00
  8.08898300E-02  1.59785854E+00
  8.09749979E-02  1.59786127E+00
  8.10601744E-02  1.59786390E+00
  8.11453594E-02  1.59786641E+00
  8.12305529E-02  1.59786881E+00
  8.13157549E-02  1.59787110E+00
  8.14009654E-02  1.59787327E+00
  8.14861845E-02  1.59787534E+00
  8.15714121E-02  1.59787729E+00
  8.16566482E-02  1.59787913E+00
  8.17418928E-02  1.59788085E+00
  8.18271460E-02  1.59788247E+00
  8.19124076E-02  1.59788397E+00
  8.19976779E-02  1.59788536E+00
  8.20829566E-02  1.59788664E+00
  8.21682439E-02  1.59788781E+00
  8.22535397E-02  1.59788887E+00
  8.23388440E-02  1.59788982E+00
  8.24241568E-02  1.59789065E+00
  8.25094782E-02  1.59789137E+00
  8.25948081E-02  1.59789198E+00
  8.26801466E-02  1.59789248E+00
  8.27654936E-02  1.59789287E+00
  8.28508491E-02  1.59789315E+00
  8.29362132E-02  1.59789331E+00
  8.30215857E-02  1.59789337E+00
  8.31069669E-02  1.59789331E+00
  8.31923565E-02  1.59789315E+00
  8.32777548E-02  1.59789287E+00
  8.33631615E-02  1.59789248E+00
  8.34485768E-02  1.59789198E+00
  8.35340006E-02  1.59789138E+00
  8.36194330E-02  1.59789066E+00
  8.37048739E-02  1.59788983E+00
  8.37903234E-02  1.59788888E+00
  8.38757814E-02  1.59788783E+00
  8.39612480E-02  1.59788667E+00
  8.40467231E-02  1.59788540E+00
  8.41322067E-02  1.59788402E+00
  8.42176989E-02  1.59788253E+00
  8.43031997E-02  1.59788092E+00
  8.43887090E-02  1.59787921E+00
  8.44742268E-02  1.59787739E+00
  8.45597532E-02  1.59787546E+00
  8.46452882E-02  1.59787341E+00
  8.47308317E-02  1.59787126E+00
  8.48163837E-02  1.59786900E+00
  8.49019444E-02  1.59786663E+00
  8.49875135E-02  1.59786415E+00
  8.50730913E-02  1.59786156E+00
  8.51586776E-02  1.59785886E+00
  8.52442724E-02  1.59785605E+00
  8.53298758E-02  1.59785313E+00
  8.54154878E-02  1.59785010E+00
  8.55011083E-02  1.59784696E+00
  8.55867374E-02  1.59784372E+00
  8.56723751E-02  1.59784036E+00
  8.57580213E-02  1.59783689E+00
  8.58436761E-02  1.59783332E+00
  8.59293395E-02  1.59782964E+00
  8.60150114E-02  1.59782585E+00
  8.61006919E-02  1.59782194E+00
  8.61863809E-02  1.59781793E+00
  8.62720786E-02  1.59781382E+00
  8.63577848E-02  1.59780959E+00
  8.64434995E-02  1.59780525E+00
  8.65292229E-02  1.59780081E+00
  8.66149548E-02  1.59779626E+00
  8.67006953E-02  1.59779160E+00
  8.67864443E-02  1.59778683E+00
  8.68722020E-02  1.59778195E+00
  8.69579682E-02  1.59777696E+00
  8.70437430E-02  1.59777187E+00
  8.71295263E-02  1.59776667E+00
  8.72153183E-02  1.59776136E+00
  8.73011188E-02  1.59775594E+00
  8.73869279E-02  1.59775042E+00
  8.74727456E-02  1.59774478E+00
  8.75585719E-02  1.59773904E+00
  8.76444067E-02  1.59773319E+00
  8.77302502E-02  1.59772724E+00
  8.78161022E-02  1.59772117E+00
  8.79019628E-02  1.59771500E+00
  8.79878320E-02  1.59770872E+00
  8.80737098E-02  1.59770234E+00
  8.81595961E-02  1.59769584E+00
  8.82454911E-02  1.59768924E+00
  8.83313947E-02  1.59768253E+00
  8.84173068E-02  1.59767572E+00
  8.85032275E-02  1.59766880E+00
  8.85891568E-02  1.59766177E+00
  8.86750948E-02  1.59765464E+00
  8.87610413E-02  1.59764740E+00
  8.88469964E-02  1.59764005E+00
  8.89329601E-02  1.59763259E+00
  8.90189324E-02  1.59762503E+00
  8.91049133E-02  1.59761736E+00
  8.91909028E-02  1.59760959E+00
  8.92769009E-02  1.59760171E+00
  8.93629076E-02  1.59759372E+00
  8.94489229E-02  1.59758563E+00
  8.95349468E-02  1.59757743E+00
  8.96209793E-02  1.59756912E+00
  8.97070204E-02  1.59756071E+00
  8.97930701E-02  1.59755219E+00
  8.98791284E-02  1.59754357E+00
  8.99651953E-02  1.59753484E+00
  9.00512708E-02  1.59752601E+00
  9.01373550E-02  1.59751707E+00
  9.02234477E-02  1.59750802E+00
  9.03095491E-02  1.59749887E+00
  9.03956590E-02  1.59748961E+00
  9.04817776E-02  1.59748025E+00
  9.05679048E-02  1.59747079E+00
  9.06540406E-02  1.59746122E+00
  9.07401850E-02  1.59745154E+00
  9.08263380E-02  1.59744176E+00
  9.09124997E-02  1.59743187E+00
  9.09986700E-02  1.59742188E+00
  9.10848488E-02  1.59741178E+00
  9.11710363E-02  1.59740158E+00
  9.12572324E-02  1.59739127E+00
  9.13434372E-02  1.59738087E+00
  9.14296505E-02  1.59737035E+00
  9.15158725E-02  1.59735973E+00
  9.16021031E-02  1.59734901E+00
  9.16883424E-02  1.59733818E+00
  9.17745902E-02  1.59732725E+00
  9.18608467E-02  1.59731621E+00
  9.19471118E-02  1.59730507E+00
  9.20333855E-02  1.59729383E+00
  9.21196679E-02  1.59728248E+00
  9.22059589E-02  1.59727103E+00
  9.22922585E-02  1.59725947E+00
  9.23785667E-02  1.59724782E+00
  9.24648836E-02  1.59723605E+00
  9.25512091E-02  1.59722419E+00
  9.26375432E-02  1.59721222E+00
  9.27238860E-02  1.59720015E+00
  9.28102374E-02  1.59718797E+00
  9.28965975E-02  1.59717569E+00
  9.29829662E-02  1.59716331E+00
  9.30693435E-02  1.59715083E+00
  9.31557294E-02  1.59713824E+00
  9.32421240E-02  1.59712555E+00
  9.33285273E-02  1.59711275E+00
  9.34149392E-02  1.59709986E+00
  9.35013597E-02  1.59708686E+00
  9.35877888E-02  1.59707376E+00
  9.36742266E-02  1.59706055E+00
  9.37606731E-02  1.59704725E+00
  9.38471282E-02  1.59703384E+00
  9.39335919E-02  1.59702033E+00
  9.40200643E-02  1.59700671E+00
  9.41065453E-02  1.59699300E+00
  9.41930350E-02  1.59697918E+00
  9.42795334E-02  1.59696526E+00
  9.43660403E-02  1.59695124E+00
  9.44525560E-02  1.59693712E+00
  9.45390803E-02  1.59692289E+00
  9.46256132E-02  1.59690857E+00
  9.47121548E-02  1.59689414E+00
  9.47987050E-02  1.59687962E+00
  9.48852639E-02  1.59686498E+00
  9.49718315E-02  1.59685025E+00
  9.50584077E-02  1.59683542E+00
  9.51449926E-02  1.59682049E+00
  9.52315861E-02  1.59680545E+00
  9.53181883E-02  1.59679032E+00
  9.54047992E-02  1.59677508E+00
  9.54914187E-02  1.59675974E+00
  9.55780469E-02  1.59674430E+00
  9.56646837E-02  1.59672877E+00
  9.57513292E-02  1.59671312E+00
  9.58379834E-02  1.59669739E+00
  9.59246462E-02  1.59668154E+00
  9.60113177E-02  1.59666561E+00
  9.60979979E-02  1.59664956E+00
  9.61846867E-02  1.59663342E+00
  9.62713842E-02  1.59661718E+00
  9.63580904E-02  1.59660084E+00
  9.64448053E-02  1.59658440E+00
  9.65315288E-02  1.59656786E+00
  9.66182610E-02  1.59655122E+00
  9.67050018E-02  1.59653448E+00
  9.67917514E-02  1.59651763E+00
  9.68785096E-02  1.59650070E+00
  9.69652765E-02  1.59648366E+00
  9.70520521E-02  1.59646652E+00
  9.71388363E-02  1.59644928E+00
  9.72256292E-02  1.59643195E+00
  9.73124309E-02  1.59641451E+00
  9.73992411E-02  1.59639697E+00
  9.74860601E-02  1.59637934E+00
  9.75728878E-02  1.59636161E+00
  9.76597241E-02  1.59634377E+00
  9.77465691E-02  1.59632584E+00
  9.78334228E-02  1.59630781E+00
  9.79202852E-02  1.59628969E+00
  9.80071563E-02  1.59627146E+00
  9.80940361E-02  1.59625313E+00
  9.81809245E-02  1.59623471E+00
  9.82678216E-02  1.59621619E+00
  9.83547275E-02  1.59619757E+00
  9.84416420E-02  1.59617885E+00
  9.85285652E-02  1.59616003E+00
  9.86154971E-02  1.59614112E+00
  9.87024377E-02  1.59612210E+00
  9.87893870E-02  1.59610300E+00
  9.88763450E-02  1.59608379E+00
  9.89633117E-02  1.59606449E+00
  9.90502871E-02  1.59604508E+00
  9.91372712E-02  1.59602558E+00
  9.92242639E-02  1.59600598E+00
  9.93112654E-02  1.59598629E+00
  9.93982756E-02  1.59596649E+00
  9.94852945E-02  1.59594661E+00
  9.95723221E-02  1.59592662E+00
  9.96593584E-02  1.59590654E+00
  9.97464034E-02  1.59588635E+00
  9.98334571E-02  1.59586608E+00
  9.99205195E-02  1.59584570E+00
  1.00007591E-01  1.59582523E+00
  1.00094670E-01  1.59580466E+00
  1.00181759E-01  1.59578400E+00
  1.00268856E-01  1.59576323E+00
  1.00355962E-01  1.59574238E+00
  1.00443077E-01  1.59572142E+00
  1.00530200E-01  1.59570038E+00
  1.00617332E-01  1.59567922E+00
  1.00704473E-01  1.59565799E+00
  1.00791622E-01  1.59563664E+00
  1.00878781E-01  1.59561521E+00
  1.00965948E-01  1.59559368E+00
  1.01053123E-01  1.59557206E+00
  1.01140308E-01  1.59555033E+00
  1.01227501E-01  1.59552852E+00
  1.01314703E-01  1.59550660E+00
  1.01401913E-01  1.59548459E+00
  1.01489132E-01  1.59546248E+00
  1.01576360E-01  1.59544029E+00
  1.01663597E-01  1.59541799E+00
  1.01750843E-01  1.59539560E+00
  1.01838097E-01  1.59537311E+00
  1.01925360E-01  1.59535054E+00
  1.02012631E-01  1.59532785E+00
  1.02099911E-01  1.59530509E+00
  1.02187201E-01  1.59528222E+00
  1.02274498E-01  1.59525926E+00
  1.02361805E-01  1.59523620E+00
  1.02449120E-01  1.59521306E+00
  1.02536444E-01  1.59518981E+00
  1.02623777E-01  1.59516648E+00
  1.02711118E-01  1.59514304E+00
  1.02798468E-01  1.59511951E+00
  1.02885827E-01  1.59509589E+00
  1.02973195E-01  1.59507218E+00
  1.03060571E-01  1.59504836E+00
  1.03147957E-01  1.59502446E+00
  1.03235350E-01  1.59500046E+00
  1.03322753E-01  1.59497637E+00
  1.03410164E-01  1.59495218E+00
  1.03497584E-01  1.59492790E+00
  1.03585013E-01  1.59490352E+00
  1.03672451E-01  1.59487906E+00
  1.03759897E-01  1.59485450E+00
  1.03847352E-01  1.59482985E+00
  1.03934816E-01  1.59480509E+00
  1.04022289E-01  1.59478026E+00
  1.04109770E-01  1.59475532E+00
  1.04197260E-01  1.59473030E+00
  1.04284759E-01  1.59470517E+00
  1.04372266E-01  1.59467996E+00
  1.04459783E-01  1.59465465E+00
  1.04547308E-01  1.59462925E+00
  1.04634842E-01  1.59460376E+00
  1.04722384E-01  1.59457818E+00
  1.04809935E-01  1.59455249E+00
  1.04897495E-01  1.59452673E+00
  1.04985064E-01  1.59450086E+00
  1.05072642E-01  1.59447491E+00
  1.05160228E-01  1.59444885E+00
  1.05247823E-01  1.59442272E+00
  1.05335427E-01  1.59439648E+00
  1.05423040E-01  1.59437016E+00
  1.05510661E-01  1.59434373E+00
  1.05598291E-01  1.59431723E+00
  1.05685930E-01  1.59429062E+00
  1.05773578E-01  1.59426393E+00
  1.05861234E-01  1.59423714E+00
  1.05948900E-01  1.59421027E+00
  1.06036574E-01  1.59418329E+00
  1.06124256E-01  1.59415624E+00
  1.06211948E-01  1.59412908E+00
  1.06299648E-01  1.59410184E+00
  1.06387357E-01  1.59407450E+00
  1.06475075E-01  1.59404708E+00
  1.06562802E-01  1.59401955E+00
  1.06650537E-01  1.59399195E+00
  1.06738281E-01  1.59396424E+00
  1.06826034E-01  1.59393645E+00
  1.06913796E-01  1.59390856E+00
  1.07001566E-01  1.59388059E+00
  1.07089345E-01  1.59385252E+00
  1.07177134E-01  1.59382437E+00
  1.07264930E-01  1.59379611E+00
  1.07352736E-01  1.59376778E+00
  1.07440550E-01  1.59373934E+00
  1.07528373E-01  1.59371083E+00
  1.07616205E-01  1.59368221E+00
  1.07704046E-01  1.59365352E+00
  1.07791896E-01  1.59362472E+00
  1.07879754E-01  1.59359584E+00
  1.07967621E-01  1.59356686E+00
  1.08055497E-01  1.59353780E+00
  1.08143381E-01  1.59350864E+00
  1.08231275E-01  1.59347941E+00
  1.08319177E-01  1.59345006E+00
  1.08407088E-01  1.59342065E+00
  1.08495008E-01  1.59339112E+00
  1.08582937E-01  1.59336153E+00
  1.08670874E-01  1.59333183E+00
  1.08758820E-01  1.59330205E+00
  1.08846775E-01  1.59327217E+00
  1.08934739E-01  1.59324221E+00
  1.09022711E-01  1.59321215E+00
  1.09110693E-01  1.59318201E+00
  1.09198683E-01  1.59315177E+00
  1.09286682E-01  1.59312146E+00
  1.09374690E-01  1.59309104E+00
  1.09462706E-01  1.59306055E+00
  1.09550732E-01  1.59302995E+00
  1.09638766E-01  1.59299928E+00
  1.09726809E-01  1.59296850E+00
  1.09814861E-01  1.59293765E+00
  1.09902921E-01  1.59290669E+00
  1.09990991E-01  1.59287566E+00
  1.10079069E-01  1.59284453E+00
  1.10167156E-01  1.59281332E+00
  1.10255252E-01  1.59278201E+00
  1.10343356E-01  1.59275063E+00
  1.10431470E-01  1.59271914E+00
  1.10519592E-01  1.59268758E+00
  1.10607723E-01  1.59265591E+00
  1.10695863E-01  1.59262417E+00
  1.10784012E-01  1.59259233E+00
  1.10872169E-01  1.59256041E+00
  1.10960336E-01  1.59252839E+00
  1.11048511E-01  1.59249630E+00
  1.11136695E-01  1.59246410E+00
  1.11224887E-01  1.59243183E+00
  1.11313089E-01  1.59239945E+00
  1.11401299E-01  1.59236701E+00
  1.11489519E-01  1.59233446E+00
  1.11577747E-01  1.59230183E+00
  1.11665984E-01  1.59226911E+00
  1.11754229E-01  1.59223631E+00
  1.11842484E-01  1.59220340E+00
  1.11930747E-01  1.59217043E+00
  1.12019019E-01  1.59213735E+00
  1.12107300E-01  1.59210420E+00
  1.12195590E-01  1.59207094E+00
  1.12283889E-01  1.59203762E+00
  1.12372197E-01  1.59200419E+00
  1.12460513E-01  1.59197069E+00
  1.12548838E-01  1.59193708E+00
