 ######################################################################
 #Data for Case=           6
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001     10000  8.59000015E+00  8.64970789E+00  7.24552477E+00  3.04622052E-01  3.98170966E-02
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  4.84633403E-01  9.17836619E-01
  4.85657126E-01  9.18588773E-01
  4.86680951E-01  9.19340873E-01
  4.87704879E-01  9.20092917E-01
  4.88728909E-01  9.20844905E-01
  4.89753041E-01  9.21596836E-01
  4.90777276E-01  9.22348709E-01
  4.91801613E-01  9.23100523E-01
  4.92826053E-01  9.23852276E-01
  4.93850595E-01  9.24603969E-01
  4.94875240E-01  9.25355601E-01
  4.95899987E-01  9.26107170E-01
  4.96924836E-01  9.26858676E-01
  4.97949788E-01  9.27610119E-01
  4.98974843E-01  9.28361496E-01
  5.00000000E-01  9.29112809E-01
  5.01025157E-01  9.29850837E-01
  5.02050212E-01  9.30551073E-01
  5.03075164E-01  9.31224194E-01
  5.04100013E-01  9.31869205E-01
  5.05124760E-01  9.32488861E-01
  5.06149405E-01  9.33084241E-01
  5.07173947E-01  9.33657048E-01
  5.08198387E-01  9.34208359E-01
  5.09222724E-01  9.34739569E-01
  5.10246959E-01  9.35251587E-01
  5.11271091E-01  9.35745612E-01
  5.12295121E-01  9.36222404E-01
  5.13319049E-01  9.36683009E-01
  5.14342874E-01  9.37128064E-01
  5.15366597E-01  9.37558488E-01
  5.16390218E-01  9.37974821E-01
  5.17413736E-01  9.38377876E-01
  5.18437151E-01  9.38768110E-01
  5.19460465E-01  9.39146249E-01
  5.20483676E-01  9.39512682E-01
  5.21506785E-01  9.39868061E-01
  5.22529791E-01  9.40212719E-01
  5.23552695E-01  9.40547243E-01
  5.24575497E-01  9.40871919E-01
  5.25598197E-01  9.41187281E-01
  5.26620794E-01  9.41493573E-01
  5.27643290E-01  9.41791282E-01
  5.28665682E-01  9.42080620E-01
  5.29687973E-01  9.42362031E-01
  5.30710161E-01  9.42635698E-01
  5.31732248E-01  9.42902030E-01
  5.32754232E-01  9.43161185E-01
  5.33776113E-01  9.43413538E-01
  5.34797893E-01  9.43659228E-01
  5.35819571E-01  9.43898602E-01
  5.36841146E-01  9.44131781E-01
  5.37862619E-01  9.44359084E-01
  5.38883990E-01  9.44580617E-01
  5.39905259E-01  9.44796679E-01
  5.40926426E-01  9.45007360E-01
  5.41947490E-01  9.45212939E-01
  5.42968453E-01  9.45413495E-01
  5.43989313E-01  9.45609287E-01
  5.45010071E-01  9.45800383E-01
  5.46030728E-01  9.45987028E-01
  5.47051282E-01  9.46169280E-01
  5.48071734E-01  9.46347367E-01
  5.49092084E-01  9.46521340E-01
  5.50112332E-01  9.46691415E-01
  5.51132478E-01  9.46857634E-01
  5.52152523E-01  9.47020199E-01
  5.53172465E-01  9.47179148E-01
  5.54192305E-01  9.47334671E-01
  5.55212043E-01  9.47486800E-01
  5.56231679E-01  9.47635714E-01
  5.57251213E-01  9.47781440E-01
  5.58270645E-01  9.47924147E-01
  5.59289976E-01  9.48063860E-01
  5.60309204E-01  9.48200736E-01
  5.61328330E-01  9.48334796E-01
  5.62347355E-01  9.48466189E-01
  5.63366278E-01  9.48594934E-01
  5.64385098E-01  9.48721171E-01
  5.65403817E-01  9.48844915E-01
  5.66422434E-01  9.48966299E-01
  5.67440949E-01  9.49085336E-01
  5.68459363E-01  9.49202152E-01
  5.69477674E-01  9.49316757E-01
  5.70495884E-01  9.49429270E-01
  5.71513992E-01  9.49539699E-01
  5.72531998E-01  9.49648158E-01
  5.73549902E-01  9.49754652E-01
  5.74567704E-01  9.49859289E-01
  5.75585405E-01  9.49962073E-01
  5.76603004E-01  9.50063106E-01
  5.77620501E-01  9.50162391E-01
  5.78637897E-01  9.50260025E-01
  5.79655190E-01  9.50356008E-01
  5.80672382E-01  9.50450433E-01
  5.81689472E-01  9.50543300E-01
  5.82706461E-01  9.50634696E-01
  5.83723348E-01  9.50724620E-01
  5.84740133E-01  9.50813156E-01
  5.85756816E-01  9.50900300E-01
  5.86773398E-01  9.50986132E-01
  5.87789878E-01  9.51070650E-01
  5.88806257E-01  9.51153927E-01
  5.89822534E-01  9.51235961E-01
  5.90838709E-01  9.51316822E-01
  5.91854783E-01  9.51396506E-01
  5.92870755E-01  9.51475081E-01
  5.93886625E-01  9.51552543E-01
  5.94902394E-01  9.51628954E-01
  5.95918061E-01  9.51704311E-01
  5.96933627E-01  9.51778673E-01
  5.97949091E-01  9.51852036E-01
  5.98964454E-01  9.51924457E-01
  5.99979715E-01  9.51995931E-01
  6.00994875E-01  9.52066511E-01
  6.02009933E-01  9.52136194E-01
  6.03024889E-01  9.52205028E-01
  6.04039744E-01  9.52273011E-01
  6.05054498E-01  9.52340189E-01
  6.06069150E-01  9.52406558E-01
  6.07083701E-01  9.52472162E-01
  6.08098150E-01  9.52536998E-01
  6.09112498E-01  9.52601108E-01
  6.10126744E-01  9.52664487E-01
  6.11140889E-01  9.52727175E-01
  6.12154933E-01  9.52789168E-01
  6.13168875E-01  9.52850504E-01
  6.14182716E-01  9.52911178E-01
  6.15196455E-01  9.52971226E-01
  6.16210093E-01  9.53030644E-01
  6.17223630E-01  9.53089465E-01
  6.18237065E-01  9.53147686E-01
  6.19250399E-01  9.53205337E-01
  6.20263631E-01  9.53262417E-01
  6.21276763E-01  9.53318952E-01
  6.22289793E-01  9.53374941E-01
  6.23302721E-01  9.53430411E-01
  6.24315549E-01  9.53485360E-01
  6.25328275E-01  9.53539811E-01
  6.26340900E-01  9.53593765E-01
  6.27353423E-01  9.53647242E-01
  6.28365846E-01  9.53700244E-01
  6.29378167E-01  9.53752790E-01
  6.30390387E-01  9.53804882E-01
  6.31402505E-01  9.53856535E-01
  6.32414523E-01  9.53907754E-01
  6.33426439E-01  9.53958553E-01
  6.34438254E-01  9.54008936E-01
  6.35449968E-01  9.54058915E-01
  6.36461581E-01  9.54108495E-01
  6.37473093E-01  9.54157688E-01
  6.38484503E-01  9.54206498E-01
  6.39495812E-01  9.54254935E-01
  6.40507020E-01  9.54303006E-01
  6.41518128E-01  9.54350718E-01
  6.42529133E-01  9.54398078E-01
  6.43540038E-01  9.54445092E-01
  6.44550842E-01  9.54491769E-01
  6.45561545E-01  9.54538112E-01
  6.46572146E-01  9.54584132E-01
  6.47582647E-01  9.54629829E-01
  6.48593047E-01  9.54675215E-01
  6.49603345E-01  9.54720290E-01
  6.50613543E-01  9.54765067E-01
  6.51623639E-01  9.54809543E-01
  6.52633635E-01  9.54853733E-01
  6.53643529E-01  9.54897631E-01
  6.54653322E-01  9.54941255E-01
  6.55663015E-01  9.54984597E-01
  6.56672606E-01  9.55027674E-01
  6.57682097E-01  9.55070479E-01
  6.58691487E-01  9.55113029E-01
  6.59700775E-01  9.55155316E-01
  6.60709963E-01  9.55197359E-01
  6.61719050E-01  9.55239146E-01
  6.62728036E-01  9.55280698E-01
  6.63736921E-01  9.55322002E-01
  6.64745705E-01  9.55363081E-01
  6.65754389E-01  9.55403919E-01
  6.66762971E-01  9.55444541E-01
  6.67771453E-01  9.55484930E-01
  6.68779833E-01  9.55525110E-01
  6.69788113E-01  9.55565065E-01
  6.70796293E-01  9.55604819E-01
  6.71804371E-01  9.55644354E-01
  6.72812348E-01  9.55683698E-01
  6.73820225E-01  9.55722828E-01
  6.74828001E-01  9.55761775E-01
  6.75835676E-01  9.55800514E-01
  6.76843250E-01  9.55839078E-01
  6.77850724E-01  9.55877440E-01
  6.78858097E-01  9.55915634E-01
  6.79865369E-01  9.55953632E-01
  6.80872540E-01  9.55991469E-01
  6.81879611E-01  9.56029117E-01
  6.82886581E-01  9.56066610E-01
  6.83893451E-01  9.56103919E-01
  6.84900219E-01  9.56141081E-01
  6.85906887E-01  9.56178063E-01
  6.86913454E-01  9.56214906E-01
