 ######################################################################
 #Data for Case=          16
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001       328  1.79999995E+00  2.03075785E+00  1.66677017E+00  4.31027266E-02  1.11991760E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  8.75893353E-01  8.16471949E-01
  8.75982833E-01  8.16331685E-01
  8.76072305E-01  8.16191343E-01
  8.76161768E-01  8.16050812E-01
  8.76251222E-01  8.15910201E-01
  8.76340668E-01  8.15769400E-01
  8.76430104E-01  8.15628520E-01
  8.76519531E-01  8.15487449E-01
  8.76608949E-01  8.15346298E-01
  8.76698359E-01  8.15204956E-01
  8.76787759E-01  8.15063534E-01
  8.76877150E-01  8.14921919E-01
  8.76966533E-01  8.14780223E-01
  8.77055906E-01  8.14638335E-01
  8.77145271E-01  8.14496366E-01
  8.77234627E-01  8.14354204E-01
  8.77323974E-01  8.14211960E-01
  8.77413311E-01  8.14069522E-01
  8.77502640E-01  8.13927002E-01
  8.77591960E-01  8.13784287E-01
  8.77681271E-01  8.13641491E-01
  8.77770573E-01  8.13498499E-01
  8.77859867E-01  8.13355425E-01
  8.77949151E-01  8.13212153E-01
  8.78038426E-01  8.13068800E-01
  8.78127693E-01  8.12925250E-01
  8.78216950E-01  8.12781616E-01
  8.78306199E-01  8.12637785E-01
  8.78395438E-01  8.12493870E-01
  8.78484669E-01  8.12349757E-01
  8.78573891E-01  8.12205560E-01
  8.78663104E-01  8.12061164E-01
  8.78752308E-01  8.11916684E-01
  8.78841503E-01  8.11772004E-01
  8.78930689E-01  8.11627239E-01
  8.79019866E-01  8.11482274E-01
  8.79109034E-01  8.11337224E-01
  8.79198193E-01  8.11191972E-01
  8.79287344E-01  8.11046636E-01
  8.79376485E-01  8.10901097E-01
  8.79465618E-01  8.10755473E-01
  8.79554742E-01  8.10609645E-01
  8.79643856E-01  8.10463733E-01
  8.79732962E-01  8.10317616E-01
  8.79822059E-01  8.10171413E-01
  8.79911147E-01  8.10025005E-01
  8.80000226E-01  8.09878511E-01
  8.80089297E-01  8.09731812E-01
  8.80178358E-01  8.09585026E-01
  8.80267410E-01  8.09438034E-01
  8.80356454E-01  8.09290955E-01
  8.80445489E-01  8.09143668E-01
  8.80534514E-01  8.08996295E-01
  8.80623531E-01  8.08848713E-01
  8.80712539E-01  8.08701044E-01
  8.80801538E-01  8.08553166E-01
  8.80890528E-01  8.08405200E-01
  8.80979509E-01  8.08257024E-01
  8.81068482E-01  8.08108761E-01
  8.81157445E-01  8.07960287E-01
  8.81246399E-01  8.07811724E-01
  8.81335345E-01  8.07662950E-01
  8.81424282E-01  8.07514087E-01
  8.81513210E-01  8.07365012E-01
  8.81602129E-01  8.07215848E-01
  8.81691039E-01  8.07066471E-01
  8.81779940E-01  8.06917004E-01
  8.81868832E-01  8.06767323E-01
  8.81957715E-01  8.06617553E-01
  8.82046590E-01  8.06467568E-01
  8.82135455E-01  8.06317492E-01
  8.82224312E-01  8.06167202E-01
  8.82313160E-01  8.06016820E-01
  8.82401999E-01  8.05866222E-01
  8.82490829E-01  8.05715533E-01
  8.82579650E-01  8.05564628E-01
  8.82668463E-01  8.05413630E-01
  8.82757266E-01  8.05262415E-01
  8.82846060E-01  8.05111108E-01
  8.82934846E-01  8.04959582E-01
  8.83023623E-01  8.04807964E-01
  8.83112391E-01  8.04656127E-01
  8.83201150E-01  8.04504196E-01
  8.83289900E-01  8.04352046E-01
  8.83378641E-01  8.04199802E-01
  8.83467374E-01  8.04047338E-01
  8.83556097E-01  8.03894779E-01
  8.83644812E-01  8.03741999E-01
  8.83733518E-01  8.03589124E-01
  8.83822215E-01  8.03436028E-01
  8.83910903E-01  8.03282836E-01
  8.83999582E-01  8.03129421E-01
  8.84088252E-01  8.02975911E-01
  8.84176914E-01  8.02822177E-01
  8.84265566E-01  8.02668347E-01
  8.84354210E-01  8.02514293E-01
  8.84442845E-01  8.02360142E-01
  8.84531471E-01  8.02205766E-01
  8.84620088E-01  8.02051293E-01
  8.84708696E-01  8.01896593E-01
  8.84797296E-01  8.01741797E-01
  8.84885886E-01  8.01586773E-01
  8.84974468E-01  8.01431652E-01
  8.85063041E-01  8.01276302E-01
  8.85151605E-01  8.01120855E-01
  8.85240160E-01  8.00965179E-01
  8.85328706E-01  8.00809404E-01
  8.85417243E-01  8.00653399E-01
  8.85505772E-01  8.00497296E-01
  8.85594292E-01  8.00340961E-01
  8.85682802E-01  8.00184528E-01
  8.85771304E-01  8.00027863E-01
  8.85859798E-01  7.99871098E-01
  8.85948282E-01  7.99714100E-01
  8.86036757E-01  7.99557003E-01
  8.86125224E-01  7.99399672E-01
  8.86213682E-01  7.99242240E-01
  8.86302131E-01  7.99084574E-01
  8.86390571E-01  7.98926807E-01
  8.86479002E-01  7.98768805E-01
  8.86567424E-01  7.98610702E-01
  8.86655838E-01  7.98452362E-01
  8.86744243E-01  7.98293920E-01
  8.86832638E-01  7.98135241E-01
  8.86921025E-01  7.97976460E-01
  8.87009404E-01  7.97817441E-01
  8.87097773E-01  7.97658319E-01
  8.87186133E-01  7.97498958E-01
  8.87274485E-01  7.97339494E-01
  8.87362828E-01  7.97179790E-01
  8.87451162E-01  7.97019982E-01
  8.87539487E-01  7.96859933E-01
  8.87627803E-01  7.96699781E-01
  8.87716111E-01  7.96539386E-01
  8.87804410E-01  7.96378887E-01
  8.87892700E-01  7.96218145E-01
  8.87980981E-01  7.96057299E-01
  8.88069253E-01  7.95896208E-01
  8.88157516E-01  7.95735012E-01
  8.88245771E-01  7.95573571E-01
  8.88334016E-01  7.95412025E-01
  8.88422253E-01  7.95250232E-01
  8.88510481E-01  7.95088334E-01
  8.88598701E-01  7.94926188E-01
  8.88686911E-01  7.94763936E-01
  8.88775113E-01  7.94601437E-01
  8.88863305E-01  7.94438829E-01
  8.88951489E-01  7.94275974E-01
  8.89039664E-01  7.94113010E-01
  8.89127831E-01  7.93949797E-01
  8.89215988E-01  7.93786476E-01
  8.89304137E-01  7.93622904E-01
  8.89392277E-01  7.93459223E-01
  8.89480408E-01  7.93295291E-01
  8.89568530E-01  7.93131249E-01
  8.89656644E-01  7.92966956E-01
  8.89744748E-01  7.92802552E-01
  8.89832844E-01  7.92637895E-01
  8.89920931E-01  7.92473127E-01
  8.90009009E-01  7.92308105E-01
  8.90097079E-01  7.92142972E-01
  8.90185139E-01  7.91977584E-01
  8.90273191E-01  7.91812084E-01
  8.90361234E-01  7.91646328E-01
  8.90449268E-01  7.91480460E-01
  8.90537294E-01  7.91314335E-01
  8.90625310E-01  7.91148097E-01
  8.90713318E-01  7.90981601E-01
  8.90801317E-01  7.90814992E-01
  8.90889307E-01  7.90648123E-01
  8.90977289E-01  7.90481141E-01
  8.91065261E-01  7.90313899E-01
  8.91153225E-01  7.90146542E-01
  8.91241180E-01  7.89978924E-01
  8.91329126E-01  7.89811192E-01
  8.91417063E-01  7.89643197E-01
  8.91504992E-01  7.89475087E-01
  8.91592912E-01  7.89306713E-01
  8.91680823E-01  7.89138224E-01
  8.91768725E-01  7.88969470E-01
  8.91856619E-01  7.88800600E-01
  8.91944503E-01  7.88631465E-01
  8.92032379E-01  7.88462212E-01
  8.92120246E-01  7.88292694E-01
  8.92208104E-01  7.88123057E-01
  8.92295954E-01  7.87953153E-01
  8.92383795E-01  7.87783132E-01
  8.92471627E-01  7.87612841E-01
  8.92559450E-01  7.87442432E-01
  8.92647264E-01  7.87271754E-01
  8.92735070E-01  7.87100956E-01
  8.92822866E-01  7.86929887E-01
  8.92910655E-01  7.86758699E-01
  8.92998434E-01  7.86587239E-01
  8.93086204E-01  7.86415659E-01
  8.93173966E-01  7.86243806E-01
  8.93261719E-01  7.86071832E-01
  8.93349463E-01  7.85899584E-01
  8.93437198E-01  7.85727215E-01
  8.93524925E-01  7.85554571E-01
  8.93612643E-01  7.85381805E-01
  8.93700352E-01  7.85208762E-01
  8.93788052E-01  7.85035597E-01
  8.93875744E-01  7.84862155E-01
  8.93963426E-01  7.84688590E-01
  8.94051100E-01  7.84514746E-01
  8.94138766E-01  7.84340778E-01
  8.94226422E-01  7.84166532E-01
  8.94314070E-01  7.83992160E-01
  8.94401709E-01  7.83817508E-01
  8.94489339E-01  7.83642732E-01
  8.94576960E-01  7.83467673E-01
  8.94664573E-01  7.83292489E-01
  8.94752177E-01  7.83117022E-01
  8.94839772E-01  7.82941429E-01
  8.94927358E-01  7.82765552E-01
  8.95014936E-01  7.82589548E-01
  8.95102505E-01  7.82413260E-01
  8.95190065E-01  7.82236843E-01
  8.95277616E-01  7.82060141E-01
  8.95365158E-01  7.81883311E-01
  8.95452692E-01  7.81706193E-01
  8.95540217E-01  7.81528946E-01
  8.95627734E-01  7.81351412E-01
  8.95715241E-01  7.81173747E-01
  8.95802740E-01  7.80995793E-01
  8.95890230E-01  7.80817709E-01
  8.95977711E-01  7.80639335E-01
  8.96065184E-01  7.80460830E-01
  8.96152648E-01  7.80282032E-01
  8.96240103E-01  7.80103104E-01
  8.96327549E-01  7.79923882E-01
  8.96414987E-01  7.79744529E-01
  8.96502416E-01  7.79564881E-01
  8.96589836E-01  7.79385101E-01
  8.96677247E-01  7.79205025E-01
  8.96764650E-01  7.79024816E-01
  8.96852043E-01  7.78844310E-01
  8.96939429E-01  7.78663671E-01
  8.97026805E-01  7.78482733E-01
  8.97114173E-01  7.78301661E-01
  8.97201532E-01  7.78120290E-01
  8.97288882E-01  7.77938784E-01
  8.97376223E-01  7.77756978E-01
  8.97463556E-01  7.77575035E-01
  8.97550880E-01  7.77392791E-01
  8.97638195E-01  7.77210411E-01
  8.97725502E-01  7.77027728E-01
  8.97812799E-01  7.76844907E-01
  8.97900089E-01  7.76661783E-01
  8.97987369E-01  7.76478520E-01
  8.98074640E-01  7.76294953E-01
  8.98161903E-01  7.76111247E-01
  8.98249157E-01  7.75927234E-01
  8.98336403E-01  7.75743082E-01
  8.98423640E-01  7.75558623E-01
  8.98510868E-01  7.75374023E-01
  8.98598087E-01  7.75189115E-01
  8.98685297E-01  7.75004066E-01
  8.98772499E-01  7.74818706E-01
  8.98859692E-01  7.74633205E-01
  8.98946877E-01  7.74447393E-01
  8.99034052E-01  7.74261439E-01
  8.99121219E-01  7.74075172E-01
  8.99208378E-01  7.73888762E-01
  8.99295527E-01  7.73702038E-01
  8.99382668E-01  7.73515170E-01
  8.99469800E-01  7.73327987E-01
  8.99556923E-01  7.73140660E-01
  8.99644038E-01  7.72953016E-01
  8.99731144E-01  7.72765227E-01
  8.99818241E-01  7.72577121E-01
  8.99905330E-01  7.72388868E-01
  8.99992409E-01  7.72200296E-01
  9.00079481E-01  7.72011578E-01
  9.00166543E-01  7.71822539E-01
  9.00253597E-01  7.71633353E-01
  9.00340642E-01  7.71443846E-01
  9.00427678E-01  7.71254190E-01
  9.00514706E-01  7.71064211E-01
  9.00601724E-01  7.70874083E-01
  9.00688735E-01  7.70683631E-01
  9.00775736E-01  7.70493029E-01
  9.00862729E-01  7.70302101E-01
  9.00949713E-01  7.70111023E-01
  9.01036688E-01  7.69919618E-01
  9.01123655E-01  7.69728062E-01
  9.01210613E-01  7.69536177E-01
  9.01297562E-01  7.69344141E-01
  9.01384503E-01  7.69151774E-01
  9.01471435E-01  7.68959255E-01
  9.01558358E-01  7.68766405E-01
  9.01645273E-01  7.68573401E-01
  9.01732178E-01  7.68380065E-01
  9.01819075E-01  7.68186574E-01
  9.01905964E-01  7.67992749E-01
  9.01992844E-01  7.67798770E-01
  9.02079715E-01  7.67604455E-01
  9.02166577E-01  7.67409984E-01
  9.02253431E-01  7.67215176E-01
  9.02340276E-01  7.67020212E-01
  9.02427112E-01  7.66824909E-01
  9.02513940E-01  7.66629449E-01
  9.02600759E-01  7.66433650E-01
  9.02687569E-01  7.66237692E-01
  9.02774371E-01  7.66041393E-01
  9.02861164E-01  7.65844935E-01
  9.02947948E-01  7.65648135E-01
  9.03034723E-01  7.65451175E-01
  9.03121490E-01  7.65253870E-01
  9.03208249E-01  7.65056405E-01
  9.03294998E-01  7.64858595E-01
  9.03381739E-01  7.64660623E-01
  9.03468471E-01  7.64462304E-01
  9.03555195E-01  7.64263823E-01
  9.03641910E-01  7.64064994E-01
  9.03728616E-01  7.63866001E-01
  9.03815313E-01  7.63666659E-01
  9.03902002E-01  7.63467152E-01
  9.03988682E-01  7.63267294E-01
  9.04075354E-01  7.63067272E-01
  9.04162017E-01  7.62866896E-01
  9.04248671E-01  7.62666355E-01
  9.04335316E-01  7.62465460E-01
  9.04421953E-01  7.62264398E-01
  9.04508581E-01  7.62062980E-01
  9.04595201E-01  7.61861395E-01
  9.04681812E-01  7.61659452E-01
  9.04768414E-01  7.61457341E-01
  9.04855007E-01  7.61254871E-01
  9.04941592E-01  7.61052232E-01
  9.05028168E-01  7.60849232E-01
  9.05114736E-01  7.60646063E-01
  9.05201295E-01  7.60442531E-01
  9.05287845E-01  7.60238829E-01
  9.05374387E-01  7.60034763E-01
  9.05460920E-01  7.59830525E-01
  9.05547444E-01  7.59625922E-01
  9.05633960E-01  7.59421146E-01
  9.05720467E-01  7.59216004E-01
  9.05806965E-01  7.59010688E-01
  9.05893455E-01  7.58805004E-01
  9.05979936E-01  7.58599145E-01
  9.06066408E-01  7.58392916E-01
  9.06152872E-01  7.58186512E-01
  9.06239327E-01  7.57979737E-01
  9.06325773E-01  7.57772785E-01
  9.06412211E-01  7.57565460E-01
  9.06498640E-01  7.57357958E-01
  9.06585061E-01  7.57150081E-01
  9.06671473E-01  7.56942026E-01
  9.06757876E-01  7.56733594E-01
  9.06844271E-01  7.56524983E-01
  9.06930657E-01  7.56315995E-01
  9.07017034E-01  7.56106826E-01
  9.07103403E-01  7.55897278E-01
  9.07189763E-01  7.55687549E-01
  9.07276114E-01  7.55477438E-01
  9.07362457E-01  7.55267146E-01
  9.07448791E-01  7.55056470E-01
  9.07535116E-01  7.54845612E-01
  9.07621433E-01  7.54634368E-01
  9.07707742E-01  7.54422942E-01
  9.07794041E-01  7.54211128E-01
  9.07880332E-01  7.53999130E-01
  9.07966614E-01  7.53786744E-01
  9.08052888E-01  7.53574172E-01
  9.08139153E-01  7.53361210E-01
  9.08225410E-01  7.53148062E-01
  9.08311658E-01  7.52934522E-01
  9.08397897E-01  7.52720794E-01
  9.08484127E-01  7.52506673E-01
  9.08570349E-01  7.52292363E-01
  9.08656563E-01  7.52077659E-01
  9.08742768E-01  7.51862764E-01
  9.08828964E-01  7.51647473E-01
  9.08915151E-01  7.51431991E-01
  9.09001330E-01  7.51216111E-01
  9.09087500E-01  7.51000039E-01
  9.09173662E-01  7.50783567E-01
  9.09259815E-01  7.50566902E-01
  9.09345959E-01  7.50349835E-01
  9.09432095E-01  7.50132574E-01
  9.09518222E-01  7.49914909E-01
  9.09604341E-01  7.49697049E-01
  9.09690451E-01  7.49478784E-01
  9.09776552E-01  7.49260323E-01
  9.09862645E-01  7.49041455E-01
  9.09948729E-01  7.48822389E-01
  9.10034805E-01  7.48602915E-01
  9.10120872E-01  7.48383242E-01
  9.10206930E-01  7.48163159E-01
  9.10292980E-01  7.47942876E-01
  9.10379021E-01  7.47722180E-01
  9.10465053E-01  7.47501285E-01
  9.10551077E-01  7.47279974E-01
  9.10637092E-01  7.47058463E-01
  9.10723099E-01  7.46836535E-01
  9.10809097E-01  7.46614404E-01
  9.10895087E-01  7.46391855E-01
  9.10981068E-01  7.46169103E-01
  9.11067040E-01  7.45945930E-01
  9.11153004E-01  7.45722553E-01
  9.11238959E-01  7.45498754E-01
  9.11324905E-01  7.45274749E-01
  9.11410843E-01  7.45050320E-01
  9.11496772E-01  7.44825684E-01
  9.11582693E-01  7.44600623E-01
  9.11668605E-01  7.44375353E-01
  9.11754509E-01  7.44149656E-01
  9.11840404E-01  7.43923749E-01
  9.11926290E-01  7.43697413E-01
  9.12012168E-01  7.43470866E-01
  9.12098037E-01  7.43243888E-01
  9.12183898E-01  7.43016699E-01
  9.12269750E-01  7.42789075E-01
  9.12355593E-01  7.42561240E-01
  9.12441428E-01  7.42332968E-01
  9.12527254E-01  7.42104483E-01
  9.12613072E-01  7.41875561E-01
  9.12698881E-01  7.41646423E-01
  9.12784682E-01  7.41416846E-01
  9.12870474E-01  7.41187053E-01
  9.12956257E-01  7.40956819E-01
  9.13042032E-01  7.40726367E-01
  9.13127798E-01  7.40495471E-01
  9.13213556E-01  7.40264357E-01
  9.13299305E-01  7.40032798E-01
  9.13385045E-01  7.39801019E-01
  9.13470777E-01  7.39568792E-01
  9.13556500E-01  7.39336345E-01
  9.13642215E-01  7.39103448E-01
  9.13727921E-01  7.38870328E-01
  9.13813619E-01  7.38636758E-01
  9.13899308E-01  7.38402963E-01
  9.13984989E-01  7.38168715E-01
  9.14070661E-01  7.37934243E-01
  9.14156324E-01  7.37699314E-01
  9.14241979E-01  7.37464160E-01
  9.14327625E-01  7.37228548E-01
  9.14413263E-01  7.36992709E-01
  9.14498892E-01  7.36756410E-01
  9.14584512E-01  7.36519882E-01
  9.14670124E-01  7.36282893E-01
  9.14755728E-01  7.36045673E-01
  9.14841322E-01  7.35807990E-01
  9.14926909E-01  7.35570075E-01
  9.15012486E-01  7.35331695E-01
  9.15098056E-01  7.35093081E-01
  9.15183616E-01  7.34854000E-01
  9.15269168E-01  7.34614685E-01
  9.15354712E-01  7.34374899E-01
  9.15440247E-01  7.34134879E-01
  9.15525773E-01  7.33894386E-01
  9.15611291E-01  7.33653656E-01
  9.15696800E-01  7.33412452E-01
  9.15782301E-01  7.33171009E-01
  9.15867793E-01  7.32929090E-01
  9.15953277E-01  7.32686932E-01
  9.16038752E-01  7.32444295E-01
  9.16124219E-01  7.32201417E-01
  9.16209677E-01  7.31958058E-01
  9.16295126E-01  7.31714457E-01
  9.16380567E-01  7.31470373E-01
  9.16465999E-01  7.31226045E-01
  9.16551423E-01  7.30981231E-01
  9.16636838E-01  7.30736173E-01
  9.16722245E-01  7.30490627E-01
  9.16807643E-01  7.30244835E-01
  9.16893033E-01  7.29998552E-01
  9.16978414E-01  7.29752022E-01
  9.17063787E-01  7.29505000E-01
  9.17149151E-01  7.29257728E-01
  9.17234506E-01  7.29009962E-01
  9.17319853E-01  7.28761946E-01
  9.17405192E-01  7.28513432E-01
  9.17490522E-01  7.28264666E-01
  9.17575843E-01  7.28015401E-01
  9.17661156E-01  7.27765883E-01
  9.17746460E-01  7.27515863E-01
  9.17831756E-01  7.27265589E-01
  9.17917043E-01  7.27014810E-01
  9.18002322E-01  7.26763775E-01
  9.18087592E-01  7.26512234E-01
  9.18172854E-01  7.26260435E-01
  9.18258107E-01  7.26008127E-01
  9.18343352E-01  7.25755561E-01
  9.18428588E-01  7.25502482E-01
  9.18513816E-01  7.25249144E-01
  9.18599035E-01  7.24995291E-01
  9.18684245E-01  7.24741177E-01
  9.18769447E-01  7.24486546E-01
  9.18854641E-01  7.24231652E-01
  9.18939826E-01  7.23976239E-01
  9.19025002E-01  7.23720562E-01
  9.19110170E-01  7.23464363E-01
  9.19195329E-01  7.23207897E-01
  9.19280480E-01  7.22950909E-01
  9.19365623E-01  7.22693651E-01
  9.19450757E-01  7.22435868E-01
  9.19535882E-01  7.22177816E-01
  9.19620999E-01  7.21919235E-01
  9.19706107E-01  7.21660382E-01
  9.19791207E-01  7.21400999E-01
  9.19876298E-01  7.21141342E-01
  9.19961381E-01  7.20881152E-01
  9.20046456E-01  7.20620688E-01
  9.20131521E-01  7.20359688E-01
  9.20216579E-01  7.20098412E-01
  9.20301627E-01  7.19836597E-01
  9.20386668E-01  7.19574504E-01
  9.20471700E-01  7.19311870E-01
  9.20556723E-01  7.19048957E-01
  9.20641738E-01  7.18785500E-01
  9.20726744E-01  7.18521763E-01
  9.20811742E-01  7.18257479E-01
  9.20896731E-01  7.17992912E-01
  9.20981712E-01  7.17727796E-01
  9.21066684E-01  7.17462396E-01
  9.21151648E-01  7.17196445E-01
  9.21236603E-01  7.16930208E-01
  9.21321550E-01  7.16663416E-01
  9.21406488E-01  7.16396337E-01
  9.21491418E-01  7.16128701E-01
  9.21576339E-01  7.15860776E-01
  9.21661252E-01  7.15592291E-01
  9.21746156E-01  7.15323515E-01
  9.21831052E-01  7.15054176E-01
  9.21915940E-01  7.14784546E-01
  9.22000819E-01  7.14514350E-01
  9.22085689E-01  7.14243859E-01
  9.22170551E-01  7.13972801E-01
  9.22255404E-01  7.13701447E-01
  9.22340249E-01  7.13429522E-01
  9.22425086E-01  7.13157300E-01
  9.22509914E-01  7.12884504E-01
  9.22594733E-01  7.12611408E-01
  9.22679544E-01  7.12337737E-01
  9.22764346E-01  7.12063764E-01
  9.22849141E-01  7.11789212E-01
  9.22933926E-01  7.11514357E-01
  9.23018703E-01  7.11238920E-01
  9.23103472E-01  7.10963178E-01
  9.23188232E-01  7.10686852E-01
  9.23272983E-01  7.10410219E-01
  9.23357727E-01  7.10132998E-01
  9.23442461E-01  7.09855469E-01
  9.23527188E-01  7.09577350E-01
  9.23611905E-01  7.09298920E-01
  9.23696615E-01  7.09019897E-01
  9.23781315E-01  7.08740561E-01
  9.23866008E-01  7.08460630E-01
  9.23950692E-01  7.08180384E-01
  9.24035367E-01  7.07899540E-01
  9.24120034E-01  7.07618379E-01
  9.24204692E-01  7.07336617E-01
  9.24289342E-01  7.07054536E-01
  9.24373984E-01  7.06771851E-01
  9.24458617E-01  7.06488845E-01
  9.24543242E-01  7.06205233E-01
  9.24627858E-01  7.05921298E-01
  9.24712465E-01  7.05636752E-01
  9.24797065E-01  7.05351882E-01
  9.24881655E-01  7.05066399E-01
  9.24966238E-01  7.04780590E-01
  9.25050812E-01  7.04494165E-01
  9.25135377E-01  7.04207411E-01
  9.25219934E-01  7.03920038E-01
  9.25304482E-01  7.03632335E-01
  9.25389022E-01  7.03344009E-01
  9.25473554E-01  7.03055351E-01
  9.25558077E-01  7.02766068E-01
  9.25642592E-01  7.02476450E-01
  9.25727098E-01  7.02186204E-01
  9.25811596E-01  7.01895622E-01
  9.25896085E-01  7.01604407E-01
  9.25980566E-01  7.01312855E-01
  9.26065038E-01  7.01020668E-01
  9.26149502E-01  7.00728140E-01
  9.26233958E-01  7.00434975E-01
  9.26318405E-01  7.00141467E-01
  9.26402844E-01  6.99847318E-01
  9.26487274E-01  6.99552824E-01
  9.26571696E-01  6.99257686E-01
  9.26656109E-01  6.98962202E-01
  9.26740514E-01  6.98666070E-01
  9.26824910E-01  6.98369589E-01
  9.26909298E-01  6.98072458E-01
  9.26993678E-01  6.97774975E-01
  9.27078049E-01  6.97476839E-01
  9.27162412E-01  6.97178349E-01
  9.27246766E-01  6.96879203E-01
  9.27331112E-01  6.96579701E-01
  9.27415449E-01  6.96279538E-01
  9.27499778E-01  6.95979018E-01
  9.27584099E-01  6.95677834E-01
  9.27668411E-01  6.95376291E-01
  9.27752714E-01  6.95074081E-01
  9.27837009E-01  6.94771508E-01
  9.27921296E-01  6.94468265E-01
  9.28005575E-01  6.94164658E-01
  9.28089845E-01  6.93860378E-01
  9.28174106E-01  6.93555731E-01
  9.28258359E-01  6.93250406E-01
  9.28342604E-01  6.92944713E-01
  9.28426840E-01  6.92638340E-01
  9.28511068E-01  6.92331595E-01
  9.28595287E-01  6.92024166E-01
  9.28679498E-01  6.91716365E-01
  9.28763701E-01  6.91407875E-01
  9.28847895E-01  6.91099010E-01
  9.28932081E-01  6.90789455E-01
  9.29016258E-01  6.90479521E-01
  9.29100427E-01  6.90168893E-01
  9.29184587E-01  6.89857885E-01
  9.29268739E-01  6.89546178E-01
  9.29352883E-01  6.89234089E-01
  9.29437018E-01  6.88921299E-01
  9.29521145E-01  6.88608123E-01
  9.29605263E-01  6.88294243E-01
  9.29689373E-01  6.87979975E-01
  9.29773475E-01  6.87664999E-01
  9.29857568E-01  6.87349632E-01
  9.29941653E-01  6.87033554E-01
  9.30025729E-01  6.86717083E-01
  9.30109797E-01  6.86399896E-01
  9.30193856E-01  6.86082315E-01
  9.30277908E-01  6.85764014E-01
  9.30361950E-01  6.85445316E-01
  9.30445985E-01  6.85125895E-01
  9.30530010E-01  6.84806074E-01
  9.30614028E-01  6.84485526E-01
  9.30698037E-01  6.84164576E-01
  9.30782038E-01  6.83842896E-01
  9.30866030E-01  6.83520810E-01
  9.30950014E-01  6.83197991E-01
  9.31033989E-01  6.82874764E-01
  9.31117957E-01  6.82550799E-01
  9.31201915E-01  6.82226425E-01
  9.31285866E-01  6.81901308E-01
  9.31369808E-01  6.81575779E-01
  9.31453741E-01  6.81249505E-01
  9.31537666E-01  6.80922815E-01
  9.31621583E-01  6.80595376E-01
  9.31705491E-01  6.80267519E-01
  9.31789391E-01  6.79938909E-01
  9.31873283E-01  6.79609879E-01
  9.31957166E-01  6.79280091E-01
  9.32041041E-01  6.78949880E-01
  9.32124907E-01  6.78618909E-01
  9.32208765E-01  6.78287512E-01
  9.32292615E-01  6.77955349E-01
  9.32376456E-01  6.77622759E-01
  9.32460289E-01  6.77289399E-01
  9.32544113E-01  6.76955608E-01
  9.32627930E-01  6.76621045E-01
  9.32711737E-01  6.76286047E-01
  9.32795537E-01  6.75950273E-01
  9.32879328E-01  6.75614062E-01
  9.32963110E-01  6.75277070E-01
  9.33046884E-01  6.74939639E-01
  9.33130650E-01  6.74601423E-01
  9.33214408E-01  6.74262764E-01
  9.33298157E-01  6.73923317E-01
  9.33381897E-01  6.73583424E-01
  9.33465630E-01  6.73242739E-01
  9.33549354E-01  6.72901605E-01
  9.33633069E-01  6.72559675E-01
  9.33716777E-01  6.72217293E-01
  9.33800475E-01  6.71874111E-01
  9.33884166E-01  6.71530474E-01
  9.33967848E-01  6.71186032E-01
  9.34051522E-01  6.70841133E-01
  9.34135187E-01  6.70495426E-01
  9.34218844E-01  6.70149257E-01
  9.34302493E-01  6.69802276E-01
  9.34386133E-01  6.69454832E-01
  9.34469765E-01  6.69106570E-01
  9.34553388E-01  6.68757842E-01
  9.34637004E-01  6.68408292E-01
  9.34720610E-01  6.68058273E-01
  9.34804209E-01  6.67707428E-01
  9.34887799E-01  6.67356111E-01
  9.34971381E-01  6.67003963E-01
  9.35054954E-01  6.66651340E-01
  9.35138519E-01  6.66297883E-01
  9.35222076E-01  6.65943947E-01
  9.35305624E-01  6.65589173E-01
  9.35389164E-01  6.65233917E-01
  9.35472696E-01  6.64877817E-01
  9.35556219E-01  6.64521233E-01
  9.35639734E-01  6.64163801E-01
  9.35723240E-01  6.63805881E-01
  9.35806739E-01  6.63447110E-01
  9.35890228E-01  6.63087847E-01
  9.35973710E-01  6.62727727E-01
  9.36057183E-01  6.62367114E-01
  9.36140648E-01  6.62005639E-01
  9.36224104E-01  6.61643667E-01
  9.36307553E-01  6.61280830E-01
  9.36390992E-01  6.60917491E-01
  9.36474424E-01  6.60553283E-01
  9.36557847E-01  6.60188570E-01
  9.36641262E-01  6.59822983E-01
  9.36724668E-01  6.59456889E-01
  9.36808066E-01  6.59089915E-01
  9.36891456E-01  6.58722431E-01
  9.36974837E-01  6.58354063E-01
  9.37058210E-01  6.57985181E-01
  9.37141575E-01  6.57615410E-01
  9.37224931E-01  6.57245123E-01
  9.37308279E-01  6.56873941E-01
  9.37391619E-01  6.56502240E-01
  9.37474950E-01  6.56129640E-01
  9.37558274E-01  6.55756516E-01
  9.37641588E-01  6.55382490E-01
  9.37724895E-01  6.55007935E-01
  9.37808193E-01  6.54632474E-01
  9.37891482E-01  6.54256481E-01
  9.37974764E-01  6.53879577E-01
  9.38058037E-01  6.53502137E-01
  9.38141302E-01  6.53123781E-01
  9.38224558E-01  6.52744886E-01
  9.38307806E-01  6.52365070E-01
  9.38391046E-01  6.51984712E-01
  9.38474277E-01  6.51603427E-01
  9.38557500E-01  6.51221598E-01
  9.38640715E-01  6.50838836E-01
