 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  4.29504116E-01  1.12227186E+00
  4.30522326E-01  1.12263538E+00
  4.31540637E-01  1.12299856E+00
  4.32559051E-01  1.12336133E+00
  4.33577566E-01  1.12372376E+00
  4.34596183E-01  1.12408579E+00
  4.35614902E-01  1.12444746E+00
  4.36633722E-01  1.12480874E+00
  4.37652645E-01  1.12516967E+00
  4.38671670E-01  1.12553020E+00
  4.39690796E-01  1.12589037E+00
  4.40710024E-01  1.12625016E+00
  4.41729355E-01  1.12660958E+00
  4.42748787E-01  1.12696862E+00
  4.43768321E-01  1.12732730E+00
  4.44787957E-01  1.12768559E+00
  4.45807695E-01  1.12804351E+00
  4.46827535E-01  1.12840105E+00
  4.47847477E-01  1.12875823E+00
  4.48867522E-01  1.12911502E+00
  4.49887668E-01  1.12947145E+00
  4.50907916E-01  1.12982749E+00
  4.51928266E-01  1.13018317E+00
  4.52948718E-01  1.13053845E+00
  4.53969272E-01  1.13089338E+00
  4.54989929E-01  1.13124792E+00
  4.56010687E-01  1.13160209E+00
  4.57031547E-01  1.13195587E+00
  4.58052510E-01  1.13230929E+00
  4.59073574E-01  1.13266232E+00
  4.60094741E-01  1.13301498E+00
  4.61116010E-01  1.13336725E+00
  4.62137381E-01  1.13371915E+00
  4.63158854E-01  1.13407067E+00
  4.64180429E-01  1.13442181E+00
  4.65202107E-01  1.13477257E+00
  4.66223887E-01  1.13512296E+00
  4.67245768E-01  1.13547295E+00
  4.68267752E-01  1.13582258E+00
  4.69289839E-01  1.13617181E+00
  4.70312027E-01  1.13652067E+00
  4.71334318E-01  1.13686914E+00
  4.72356710E-01  1.13721723E+00
  4.73379206E-01  1.13756494E+00
  4.74401803E-01  1.13791226E+00
  4.75424503E-01  1.13825919E+00
  4.76447305E-01  1.13860575E+00
  4.77470209E-01  1.13895191E+00
  4.78493215E-01  1.13929769E+00
  4.79516324E-01  1.13964309E+00
  4.80539535E-01  1.13998809E+00
  4.81562849E-01  1.14033271E+00
  4.82586264E-01  1.14067694E+00
  4.83609782E-01  1.14102078E+00
  4.84633403E-01  1.14136423E+00
  4.85657126E-01  1.14170729E+00
  4.86680951E-01  1.14204996E+00
  4.87704879E-01  1.14239224E+00
  4.88728909E-01  1.14273413E+00
  4.89753041E-01  1.14307562E+00
  4.90777276E-01  1.14341672E+00
  4.91801613E-01  1.14375742E+00
  4.92826053E-01  1.14409773E+00
  4.93850595E-01  1.14443765E+00
  4.94875240E-01  1.14477716E+00
  4.95899987E-01  1.14511629E+00
  4.96924836E-01  1.14545501E+00
  4.97949788E-01  1.14579334E+00
  4.98974843E-01  1.14613126E+00
  5.00000000E-01  1.14646879E+00
  5.01025157E-01  1.14680588E+00
  5.02050212E-01  1.14714251E+00
  5.03075164E-01  1.14747867E+00
  5.04100013E-01  1.14781436E+00
  5.05124760E-01  1.14814957E+00
  5.06149405E-01  1.14848432E+00
